,Metabolites,Concentration,Group
3216,N.N.Dimethylglycine,21,1
3217,N.N.Dimethylglycine,22,1
3218,N.N.Dimethylglycine,23,1
3219,N.Phenylacetylglycine,53,1
3220,N.Phenylacetylglycine,54,1
3221,N.Phenylacetylglycine,55,1
3222,N.Phenylacetylglycine,56,1
3223,N.Phenylacetylglycine,57,1
3224,N.Phenylacetylglycine,58,1
3225,N.Phenylacetylglycine,59,1
3226,N.Phenylacetylglycine,60,1
3227,N.Phenylacetylglycine,61,1
3228,N.Phenylacetylglycine,62,1
3229,N.Phenylacetylglycine,63,1
3230,N.Phenylacetylglycine,64,1
3231,N.Phenylacetylglycine,65,1
3232,O.Phosphocholine,3,1
3233,Propylene.glycol,11,1
3234,Propylene.glycol,12,1
3235,Propylene.glycol,13,1
3236,Pyruvate,6,1
3237,Pyruvate,7,1
3238,Pyruvate,8,1
3239,Succinate,31,1
3240,Succinate,32,1
3241,Succinate,33,1
3242,Succinate,34,1
3243,Succinate,35,1
3244,Succinate,36,1
3245,Succinate,37,1
3246,Taurine,59,1
3247,Taurine,60,1
3248,Taurine,61,1
3249,Taurine,62,1
3250,Taurine,63,1
3251,Taurine,64,1
3252,Taurine,65,1
3253,Taurine,66,1
3254,Taurine,67,1
3255,Taurine,68,1
3256,Taurine,69,1
3257,Taurine,70,1
3258,Taurine,71,1
3259,Threonine,31,1
3260,Threonine,32,1
3261,Threonine,33,1
3262,Threonine,34,1
3263,Threonine,35,1
3264,Threonine,36,1
3265,Threonine,37,1
3266,Trigonelline,5,1
3267,Trimethylamine,9,1
3268,Trimethylamine,10,1
3269,Trimethylamine,11,1
3270,Tryptophan,12,1
3271,Tryptophan,13,1
3272,Tryptophan,14,1
3273,Tyramine,13,1
3274,Tyramine,14,1
3275,Tyramine,15,1
3276,Tyramine,16,1
3277,Tyramine,17,1
3278,Urea,6535,1
3279,Urea,6536,1
3280,Urea,6537,1
3281,Urea,6538,1
3282,Urea,6539,1
3283,Urea,6540,1
3284,Urea,6541,1
3285,Urea,6542,1
3286,Urea,6543,1
3287,Urea,6544,1
3288,Urea,6545,1
3289,Urea,6546,1
3290,Urea,6547,1
3291,Urea,6548,1
3292,Urea,6549,1
3293,Urea,6550,1
3294,Urea,6551,1
3295,Urea,6552,1
3296,Urea,6553,1
3297,Urea,6554,1
3298,Urea,6555,1
3299,Urea,6556,1
3300,Urea,6557,1
3301,Urea,6558,1
3302,Urea,6559,1
3303,Urea,6560,1
3304,Urea,6561,1
3305,Urea,6562,1
3306,Urea,6563,1
3307,Urea,6564,1
3308,Urea,6565,1
3309,Urea,6566,1
3310,Urea,6567,1
3311,Urea,6568,1
3312,Urea,6569,1
3313,Urea,6570,1
3314,Urea,6571,1
3315,Urea,6572,1
3316,Urea,6573,1
3317,Urea,6574,1
3318,Urea,6575,1
3319,Urea,6576,1
3320,Urea,6577,1
3321,Urea,6578,1
3322,Urea,6579,1
3323,Urea,6580,1
3324,Urea,6581,1
3325,Urea,6582,1
3326,Urea,6583,1
3327,Urea,6584,1
3328,Urea,6585,1
3329,Urea,6586,1
3330,Urea,6587,1
3331,Urea,6588,1
3332,Urea,6589,1
3333,Urea,6590,1
3334,Urea,6591,1
3335,Urea,6592,1
3336,Urea,6593,1
3337,Urea,6594,1
3338,Urea,6595,1
3339,Urea,6596,1
3340,Urea,6597,1
3341,Urea,6598,1
3342,Urea,6599,1
3343,Urea,6600,1
3344,Urea,6601,1
3345,Urea,6602,1
3346,Urea,6603,1
3347,Urea,6604,1
3348,Urea,6605,1
3349,Urea,6606,1
3350,Urea,6607,1
3351,Urea,6608,1
3352,Urea,6609,1
3353,Urea,6610,1
3354,Urea,6611,1
3355,Urea,6612,1
3356,Urea,6613,1
3357,Urea,6614,1
3358,Urea,6615,1
3359,Urea,6616,1
3360,Urea,6617,1
3361,Urea,6618,1
3362,Urea,6619,1
3363,Urea,6620,1
3364,Urea,6621,1
3365,Urea,6622,1
3366,Urea,6623,1
3367,Urea,6624,1
3368,Urea,6625,1
3369,Urea,6626,1
3370,Urea,6627,1
3371,Urea,6628,1
3372,Urea,6629,1
3373,Urea,6630,1
3374,Urea,6631,1
3375,Urea,6632,1
3376,Urea,6633,1
3377,Urea,6634,1
3378,Urea,6635,1
3379,Urea,6636,1
3380,Urea,6637,1
3381,Urea,6638,1
3382,Urea,6639,1
3383,Urea,6640,1
3384,Urea,6641,1
3385,Urea,6642,1
3386,Urea,6643,1
3387,Urea,6644,1
3388,Urea,6645,1
3389,Urea,6646,1
3390,Urea,6647,1
3391,Urea,6648,1
3392,Urea,6649,1
3393,Urea,6650,1
3394,Urea,6651,1
3395,Urea,6652,1
3396,Urea,6653,1
3397,Urea,6654,1
3398,Urea,6655,1
3399,Urea,6656,1
3400,Urea,6657,1
3401,Urea,6658,1
3402,Urea,6659,1
3403,Urea,6660,1
3404,Urea,6661,1
3405,Urea,6662,1
3406,Urea,6663,1
3407,Urea,6664,1
3408,Urea,6665,1
3409,Urea,6666,1
3410,Urea,6667,1
3411,Urea,6668,1
3412,Urea,6669,1
3413,Urea,6670,1
3414,Urea,6671,1
3415,Urea,6672,1
3416,Urea,6673,1
3417,Urea,6674,1
3418,Urea,6675,1
3419,Urea,6676,1
3420,Urea,6677,1
3421,Urea,6678,1
3422,Urea,6679,1
3423,Urea,6680,1
3424,Urea,6681,1
3425,Urea,6682,1
3426,Urea,6683,1
3427,Urea,6684,1
3428,Urea,6685,1
3429,Urea,6686,1
3430,Urea,6687,1
3431,Urea,6688,1
3432,Urea,6689,1
3433,Urea,6690,1
3434,Urea,6691,1
3435,Urea,6692,1
3436,Urea,6693,1
3437,Urea,6694,1
3438,Urea,6695,1
3439,Urea,6696,1
3440,Urea,6697,1
3441,Urea,6698,1
3442,Urea,6699,1
3443,Urea,6700,1
3444,Urea,6701,1
3445,Urea,6702,1
3446,Urea,6703,1
3447,Urea,6704,1
3448,Urea,6705,1
3449,Urea,6706,1
3450,Urea,6707,1
3451,Urea,6708,1
3452,Urea,6709,1
3453,Urea,6710,1
3454,Urea,6711,1
3455,Urea,6712,1
3456,Urea,6713,1
3457,Urea,6714,1
3458,Urea,6715,1
3459,Urea,6716,1
3460,Urea,6717,1
3461,Urea,6718,1
3462,Urea,6719,1
3463,Urea,6720,1
3464,Urea,6721,1
3465,Urea,6722,1
3466,Urea,6723,1
3467,Urea,6724,1
3468,Urea,6725,1
3469,Urea,6726,1
3470,Urea,6727,1
3471,Urea,6728,1
3472,Urea,6729,1
3473,Urea,6730,1
3474,Urea,6731,1
3475,Urea,6732,1
3476,Urea,6733,1
3477,Urea,6734,1
3478,Urea,6735,1
3479,Urea,6736,1
3480,Urea,6737,1
3481,Urea,6738,1
3482,Urea,6739,1
3483,Urea,6740,1
3484,Urea,6741,1
3485,Urea,6742,1
3486,Urea,6743,1
3487,Urea,6744,1
3488,Urea,6745,1
3489,Urea,6746,1
3490,Urea,6747,1
3491,Urea,6748,1
3492,Urea,6749,1
3493,Urea,6750,1
3494,Urea,6751,1
3495,Urea,6752,1
3496,Urea,6753,1
3497,Urea,6754,1
3498,Urea,6755,1
3499,Urea,6756,1
3500,Urea,6757,1
3501,Urea,6758,1
3502,Urea,6759,1
3503,Urea,6760,1
3504,Urea,6761,1
3505,Urea,6762,1
3506,Urea,6763,1
3507,Urea,6764,1
3508,Urea,6765,1
3509,Urea,6766,1
3510,Urea,6767,1
3511,Urea,6768,1
3512,Urea,6769,1
3513,Urea,6770,1
3514,Urea,6771,1
3515,Urea,6772,1
3516,Urea,6773,1
3517,Urea,6774,1
3518,Urea,6775,1
3519,Urea,6776,1
3520,Urea,6777,1
3521,Urea,6778,1
3522,Urea,6779,1
3523,Urea,6780,1
3524,Urea,6781,1
3525,Urea,6782,1
3526,Urea,6783,1
3527,Urea,6784,1
3528,Urea,6785,1
3529,Urea,6786,1
3530,Urea,6787,1
3531,Urea,6788,1
3532,Urea,6789,1
3533,Urea,6790,1
3534,Urea,6791,1
3535,Urea,6792,1
3536,Urea,6793,1
3537,Urea,6794,1
3538,Urea,6795,1
3539,Urea,6796,1
3540,Urea,6797,1
3541,Urea,6798,1
3542,Urea,6799,1
3543,Urea,6800,1
3544,Urea,6801,1
3545,Urea,6802,1
3546,Urea,6803,1
3547,Urea,6804,1
3548,Urea,6805,1
3549,Urea,6806,1
3550,Urea,6807,1
3551,Urea,6808,1
3552,Urea,6809,1
3553,Urea,6810,1
3554,Urea,6811,1
3555,Urea,6812,1
3556,Urea,6813,1
3557,Urea,6814,1
3558,Urea,6815,1
3559,Urea,6816,1
3560,Urea,6817,1
3561,Urea,6818,1
3562,Urea,6819,1
3563,Urea,6820,1
3564,Urea,6821,1
3565,Urea,6822,1
3566,Urea,6823,1
3567,Urea,6824,1
3568,Urea,6825,1
3569,Urea,6826,1
3570,Urea,6827,1
3571,Urea,6828,1
3572,Urea,6829,1
3573,Urea,6830,1
3574,Urea,6831,1
3575,Urea,6832,1
3576,Urea,6833,1
3577,Urea,6834,1
3578,Urea,6835,1
3579,Urea,6836,1
3580,Urea,6837,1
3581,Urea,6838,1
3582,Urea,6839,1
3583,Urea,6840,1
3584,Urea,6841,1
3585,Urea,6842,1
3586,Urea,6843,1
3587,Urea,6844,1
3588,Urea,6845,1
3589,Urea,6846,1
3590,Urea,6847,1
3591,Urea,6848,1
3592,Urea,6849,1
3593,Urea,6850,1
3594,Urea,6851,1
3595,Urea,6852,1
3596,Urea,6853,1
3597,Urea,6854,1
3598,Urea,6855,1
3599,Urea,6856,1
3600,Urea,6857,1
3601,Urea,6858,1
3602,Urea,6859,1
3603,Urea,6860,1
3604,Urea,6861,1
3605,Urea,6862,1
3606,Urea,6863,1
3607,Urea,6864,1
3608,Urea,6865,1
3609,Urea,6866,1
3610,Urea,6867,1
3611,Urea,6868,1
3612,Urea,6869,1
3613,Urea,6870,1
3614,Urea,6871,1
3615,Urea,6872,1
3616,Urea,6873,1
3617,Urea,6874,1
3618,Urea,6875,1
3619,Urea,6876,1
3620,Urea,6877,1
3621,Urea,6878,1
3622,Urea,6879,1
3623,Urea,6880,1
3624,Urea,6881,1
3625,Urea,6882,1
3626,Urea,6883,1
3627,Urea,6884,1
3628,Urea,6885,1
3629,Urea,6886,1
3630,Urea,6887,1
3631,Urea,6888,1
3632,Urea,6889,1
3633,Urea,6890,1
3634,Urea,6891,1
3635,Urea,6892,1
3636,Urea,6893,1
3637,Urea,6894,1
3638,Urea,6895,1
3639,Urea,6896,1
3640,Urea,6897,1
3641,Urea,6898,1
3642,Urea,6899,1
3643,Urea,6900,1
3644,Urea,6901,1
3645,Urea,6902,1
3646,Urea,6903,1
3647,Urea,6904,1
3648,Urea,6905,1
3649,Urea,6906,1
3650,Urea,6907,1
3651,Urea,6908,1
3652,Urea,6909,1
3653,Urea,6910,1
3654,Urea,6911,1
3655,Urea,6912,1
3656,Urea,6913,1
3657,Urea,6914,1
3658,Urea,6915,1
3659,Urea,6916,1
3660,Urea,6917,1
3661,Urea,6918,1
3662,Urea,6919,1
3663,Urea,6920,1
3664,Urea,6921,1
3665,Urea,6922,1
3666,Urea,6923,1
3667,Urea,6924,1
3668,Urea,6925,1
3669,Urea,6926,1
3670,Urea,6927,1
3671,Urea,6928,1
3672,Urea,6929,1
3673,Urea,6930,1
3674,Urea,6931,1
3675,Urea,6932,1
3676,Urea,6933,1
3677,Urea,6934,1
3678,Urea,6935,1
3679,Urea,6936,1
3680,Urea,6937,1
3681,Urea,6938,1
3682,Urea,6939,1
3683,Urea,6940,1
3684,Urea,6941,1
3685,Urea,6942,1
3686,Urea,6943,1
3687,Urea,6944,1
3688,Urea,6945,1
3689,Urea,6946,1
3690,Urea,6947,1
3691,Urea,6948,1
3692,Urea,6949,1
3693,Urea,6950,1
3694,Urea,6951,1
3695,Urea,6952,1
3696,Urea,6953,1
3697,Urea,6954,1
3698,Urea,6955,1
3699,Urea,6956,1
3700,Urea,6957,1
3701,Urea,6958,1
3702,Urea,6959,1
3703,Urea,6960,1
3704,Urea,6961,1
3705,Urea,6962,1
3706,Urea,6963,1
3707,Urea,6964,1
3708,Urea,6965,1
3709,Urea,6966,1
3710,Urea,6967,1
3711,Urea,6968,1
3712,Urea,6969,1
3713,Urea,6970,1
3714,Urea,6971,1
3715,Urea,6972,1
3716,Urea,6973,1
3717,Urea,6974,1
3718,Urea,6975,1
3719,Urea,6976,1
3720,Urea,6977,1
3721,Urea,6978,1
3722,Urea,6979,1
3723,Urea,6980,1
3724,Urea,6981,1
3725,Urea,6982,1
3726,Urea,6983,1
3727,Urea,6984,1
3728,Urea,6985,1
3729,Urea,6986,1
3730,Urea,6987,1
3731,Urea,6988,1
3732,Urea,6989,1
3733,Urea,6990,1
3734,Urea,6991,1
3735,Urea,6992,1
3736,Urea,6993,1
3737,Urea,6994,1
3738,Urea,6995,1
3739,Urea,6996,1
3740,Urea,6997,1
3741,Urea,6998,1
3742,Urea,6999,1
3743,Urea,7000,1
3744,Urea,7001,1
3745,Urea,7002,1
3746,Urea,7003,1
3747,Urea,7004,1
3748,Urea,7005,1
3749,Urea,7006,1
3750,Urea,7007,1
3751,Urea,7008,1
3752,Urea,7009,1
3753,Urea,7010,1
3754,Urea,7011,1
3755,Urea,7012,1
3756,Urea,7013,1
3757,Urea,7014,1
3758,Urea,7015,1
3759,Urea,7016,1
3760,Urea,7017,1
3761,Urea,7018,1
3762,Urea,7019,1
3763,Urea,7020,1
3764,Urea,7021,1
3765,Urea,7022,1
3766,Urea,7023,1
3767,Urea,7024,1
3768,Urea,7025,1
3769,Urea,7026,1
3770,Urea,7027,1
3771,Urea,7028,1
3772,Urea,7029,1
3773,Urea,7030,1
3774,Urea,7031,1
3775,Urea,7032,1
3776,Urea,7033,1
3777,Urea,7034,1
3778,Urea,7035,1
3779,Urea,7036,1
3780,Urea,7037,1
3781,Urea,7038,1
3782,Urea,7039,1
3783,Urea,7040,1
3784,Urea,7041,1
3785,Urea,7042,1
3786,Urea,7043,1
3787,Urea,7044,1
3788,Urea,7045,1
3789,Urea,7046,1
3790,Urea,7047,1
3791,Urea,7048,1
3792,Urea,7049,1
3793,Urea,7050,1
3794,Urea,7051,1
3795,Urea,7052,1
3796,Urea,7053,1
3797,Urea,7054,1
3798,Urea,7055,1
3799,Urea,7056,1
3800,Urea,7057,1
3801,Urea,7058,1
3802,Urea,7059,1
3803,Urea,7060,1
3804,Urea,7061,1
3805,Urea,7062,1
3806,Urea,7063,1
3807,Urea,7064,1
3808,Urea,7065,1
3809,Urea,7066,1
3810,Urea,7067,1
3811,Urea,7068,1
3812,Urea,7069,1
3813,Urea,7070,1
3814,Urea,7071,1
3815,Urea,7072,1
3816,Urea,7073,1
3817,Urea,7074,1
3818,Urea,7075,1
3819,Urea,7076,1
3820,Urea,7077,1
3821,Urea,7078,1
3822,Urea,7079,1
3823,Urea,7080,1
3824,Urea,7081,1
3825,Urea,7082,1
3826,Urea,7083,1
3827,Urea,7084,1
3828,Urea,7085,1
3829,Urea,7086,1
3830,Urea,7087,1
3831,Urea,7088,1
3832,Urea,7089,1
3833,Urea,7090,1
3834,Urea,7091,1
3835,Urea,7092,1
3836,Urea,7093,1
3837,Urea,7094,1
3838,Urea,7095,1
3839,Urea,7096,1
3840,Urea,7097,1
3841,Urea,7098,1
3842,Urea,7099,1
3843,Urea,7100,1
3844,Urea,7101,1
3845,Urea,7102,1
3846,Urea,7103,1
3847,Urea,7104,1
3848,Urea,7105,1
3849,Urea,7106,1
3850,Urea,7107,1
3851,Urea,7108,1
3852,Urea,7109,1
3853,Urea,7110,1
3854,Urea,7111,1
3855,Urea,7112,1
3856,Urea,7113,1
3857,Urea,7114,1
3858,Urea,7115,1
3859,Urea,7116,1
3860,Urea,7117,1
3861,Urea,7118,1
3862,Urea,7119,1
3863,Urea,7120,1
3864,Urea,7121,1
3865,Urea,7122,1
3866,Urea,7123,1
3867,Urea,7124,1
3868,Urea,7125,1
3869,Urea,7126,1
3870,Urea,7127,1
3871,Urea,7128,1
3872,Urea,7129,1
3873,Urea,7130,1
3874,Urea,7131,1
3875,Urea,7132,1
3876,Urea,7133,1
3877,Urea,7134,1
3878,Urea,7135,1
3879,Urea,7136,1
3880,Urea,7137,1
3881,Urea,7138,1
3882,Urea,7139,1
3883,Urea,7140,1
3884,Urea,7141,1
3885,Urea,7142,1
3886,Urea,7143,1
3887,Urea,7144,1
3888,Urea,7145,1
3889,Urea,7146,1
3890,Urea,7147,1
3891,Urea,7148,1
3892,Urea,7149,1
3893,Urea,7150,1
3894,Urea,7151,1
3895,Urea,7152,1
3896,Urea,7153,1
3897,Urea,7154,1
3898,Urea,7155,1
3899,Urea,7156,1
3900,Urea,7157,1
3901,Urea,7158,1
3902,Urea,7159,1
3903,Urea,7160,1
3904,Urea,7161,1
3905,Urea,7162,1
3906,Urea,7163,1
3907,Urea,7164,1
3908,Urea,7165,1
3909,Urea,7166,1
3910,Urea,7167,1
3911,Urea,7168,1
3912,Urea,7169,1
3913,Urea,7170,1
3914,Urea,7171,1
3915,Urea,7172,1
3916,Urea,7173,1
3917,Urea,7174,1
3918,Urea,7175,1
3919,Urea,7176,1
3920,Urea,7177,1
3921,Urea,7178,1
3922,Urea,7179,1
3923,Urea,7180,1
3924,Urea,7181,1
3925,Urea,7182,1
3926,Urea,7183,1
3927,Urea,7184,1
3928,Urea,7185,1
3929,Urea,7186,1
3930,Urea,7187,1
3931,Urea,7188,1
3932,Urea,7189,1
3933,Urea,7190,1
3934,Urea,7191,1
3935,Urea,7192,1
3936,Urea,7193,1
3937,Urea,7194,1
3938,Urea,7195,1
3939,Urea,7196,1
3940,Urea,7197,1
3941,Urea,7198,1
3942,Urea,7199,1
3943,Urea,7200,1
3944,Urea,7201,1
3945,Urea,7202,1
3946,Urea,7203,1
3947,Urea,7204,1
3948,Urea,7205,1
3949,Urea,7206,1
3950,Urea,7207,1
3951,Urea,7208,1
3952,Urea,7209,1
3953,Urea,7210,1
3954,Urea,7211,1
3955,Urea,7212,1
3956,Urea,7213,1
3957,Urea,7214,1
3958,Urea,7215,1
3959,Urea,7216,1
3960,Urea,7217,1
3961,Urea,7218,1
3962,Urea,7219,1
3963,Urea,7220,1
3964,Urea,7221,1
3965,Urea,7222,1
3966,Urea,7223,1
3967,Urea,7224,1
3968,Urea,7225,1
3969,Urea,7226,1
3970,Urea,7227,1
3971,Urea,7228,1
3972,Urea,7229,1
3973,Urea,7230,1
3974,Urea,7231,1
3975,Urea,7232,1
3976,Urea,7233,1
3977,Urea,7234,1
3978,Urea,7235,1
3979,Urea,7236,1
3980,Urea,7237,1
3981,Urea,7238,1
3982,Urea,7239,1
3983,Urea,7240,1
3984,Urea,7241,1
3985,Urea,7242,1
3986,Urea,7243,1
3987,Urea,7244,1
3988,Urea,7245,1
3989,Urea,7246,1
3990,Urea,7247,1
3991,Urea,7248,1
3992,Urea,7249,1
3993,Urea,7250,1
3994,Urea,7251,1
3995,Urea,7252,1
3996,Urea,7253,1
3997,Urea,7254,1
3998,Urea,7255,1
3999,Urea,7256,1
4000,Urea,7257,1
4001,Urea,7258,1
4002,Urea,7259,1
4003,Urea,7260,1
4004,Urea,7261,1
4005,Urea,7262,1
4006,Urea,7263,1
4007,Urea,7264,1
4008,Urea,7265,1
4009,Urea,7266,1
4010,Urea,7267,1
4011,Urea,7268,1
4012,Urea,7269,1
4013,Urea,7270,1
4014,Urea,7271,1
4015,Urea,7272,1
4016,Urea,7273,1
4017,Urea,7274,1
4018,Urea,7275,1
4019,Urea,7276,1
4020,Urea,7277,1
4021,Urea,7278,1
4022,Urea,7279,1
4023,Urea,7280,1
4024,Urea,7281,1
4025,Urea,7282,1
4026,Urea,7283,1
4027,Urea,7284,1
4028,Urea,7285,1
4029,Urea,7286,1
4030,Urea,7287,1
4031,Urea,7288,1
4032,Urea,7289,1
4033,Urea,7290,1
4034,Urea,7291,1
4035,Urea,7292,1
4036,Urea,7293,1
4037,Urea,7294,1
4038,Urea,7295,1
4039,Urea,7296,1
4040,Urea,7297,1
4041,Urea,7298,1
4042,Urea,7299,1
4043,Urea,7300,1
4044,Urea,7301,1
4045,Urea,7302,1
4046,Urea,7303,1
4047,Urea,7304,1
4048,Urea,7305,1
4049,Urea,7306,1
4050,Urea,7307,1
4051,Urea,7308,1
4052,Urea,7309,1
4053,Urea,7310,1
4054,Urea,7311,1
4055,Urea,7312,1
4056,Urea,7313,1
4057,Urea,7314,1
4058,Urea,7315,1
4059,Urea,7316,1
4060,Urea,7317,1
4061,Urea,7318,1
4062,Urea,7319,1
4063,Urea,7320,1
4064,Urea,7321,1
4065,Urea,7322,1
4066,Urea,7323,1
4067,Urea,7324,1
4068,Urea,7325,1
4069,Urea,7326,1
4070,Urea,7327,1
4071,Urea,7328,1
4072,Urea,7329,1
4073,Urea,7330,1
4074,Urea,7331,1
4075,Urea,7332,1
4076,Urea,7333,1
4077,Urea,7334,1
4078,Urea,7335,1
4079,Urea,7336,1
4080,Urea,7337,1
4081,Urea,7338,1
4082,Urea,7339,1
4083,Urea,7340,1
4084,Urea,7341,1
4085,Urea,7342,1
4086,Urea,7343,1
4087,Urea,7344,1
4088,Urea,7345,1
4089,Urea,7346,1
4090,Urea,7347,1
4091,Urea,7348,1
4092,Urea,7349,1
4093,Urea,7350,1
4094,Urea,7351,1
4095,Urea,7352,1
4096,Urea,7353,1
4097,Urea,7354,1
4098,Urea,7355,1
4099,Urea,7356,1
4100,Urea,7357,1
4101,Urea,7358,1
4102,Urea,7359,1
4103,Urea,7360,1
4104,Urea,7361,1
4105,Urea,7362,1
4106,Urea,7363,1
4107,Urea,7364,1
4108,Urea,7365,1
4109,Urea,7366,1
4110,Urea,7367,1
4111,Urea,7368,1
4112,Urea,7369,1
4113,Urea,7370,1
4114,Urea,7371,1
4115,Urea,7372,1
4116,Urea,7373,1
4117,Urea,7374,1
4118,Urea,7375,1
4119,Urea,7376,1
4120,Urea,7377,1
4121,Urea,7378,1
4122,Urea,7379,1
4123,Urea,7380,1
4124,Urea,7381,1
4125,Urea,7382,1
4126,Urea,7383,1
4127,Urea,7384,1
4128,Urea,7385,1
4129,Urea,7386,1
4130,Urea,7387,1
4131,Urea,7388,1
4132,Urea,7389,1
4133,Urea,7390,1
4134,Urea,7391,1
4135,Urea,7392,1
4136,Urea,7393,1
4137,Urea,7394,1
4138,Urea,7395,1
4139,Urea,7396,1
4140,Urea,7397,1
4141,Urea,7398,1
4142,Urea,7399,1
4143,Urea,7400,1
4144,Urea,7401,1
4145,Urea,7402,1
4146,Urea,7403,1
4147,Urea,7404,1
4148,Urea,7405,1
4149,Urea,7406,1
4150,Urea,7407,1
4151,Urea,7408,1
4152,Urea,7409,1
4153,Urea,7410,1
4154,Urea,7411,1
4155,Urea,7412,1
4156,Urea,7413,1
4157,Urea,7414,1
4158,Urea,7415,1
4159,Urea,7416,1
4160,Urea,7417,1
4161,Urea,7418,1
4162,Urea,7419,1
4163,Urea,7420,1
4164,Urea,7421,1
4165,Urea,7422,1
4166,Urea,7423,1
4167,Urea,7424,1
4168,Urea,7425,1
4169,Urea,7426,1
4170,Urea,7427,1
4171,Urea,7428,1
4172,Urea,7429,1
4173,Urea,7430,1
4174,Urea,7431,1
4175,Urea,7432,1
4176,Urea,7433,1
4177,Urea,7434,1
4178,Urea,7435,1
4179,Urea,7436,1
4180,Urea,7437,1
4181,Urea,7438,1
4182,Urea,7439,1
4183,Urea,7440,1
4184,Urea,7441,1
4185,Urea,7442,1
4186,Urea,7443,1
4187,Urea,7444,1
4188,Urea,7445,1
4189,Urea,7446,1
4190,Urea,7447,1
4191,Urea,7448,1
4192,Urea,7449,1
4193,Urea,7450,1
4194,Urea,7451,1
4195,Urea,7452,1
4196,Urea,7453,1
4197,Urea,7454,1
4198,Urea,7455,1
4199,Urea,7456,1
4200,Urea,7457,1
4201,Urea,7458,1
4202,Urea,7459,1
4203,Urea,7460,1
4204,Urea,7461,1
4205,Urea,7462,1
4206,Urea,7463,1
4207,Urea,7464,1
4208,Urea,7465,1
4209,Urea,7466,1
4210,Urea,7467,1
4211,Urea,7468,1
4212,Urea,7469,1
4213,Urea,7470,1
4214,Urea,7471,1
4215,Urea,7472,1
4216,Urea,7473,1
4217,Urea,7474,1
4218,Urea,7475,1
4219,Urea,7476,1
4220,Urea,7477,1
4221,Urea,7478,1
4222,Urea,7479,1
4223,Urea,7480,1
4224,Urea,7481,1
4225,Urea,7482,1
4226,Urea,7483,1
4227,Urea,7484,1
4228,Urea,7485,1
4229,Urea,7486,1
4230,Urea,7487,1
4231,Urea,7488,1
4232,Urea,7489,1
4233,Urea,7490,1
4234,Urea,7491,1
4235,Urea,7492,1
4236,Urea,7493,1
4237,Urea,7494,1
4238,Urea,7495,1
4239,Urea,7496,1
4240,Urea,7497,1
4241,Urea,7498,1
4242,Urea,7499,1
4243,Urea,7500,1
4244,Urea,7501,1
4245,Urea,7502,1
4246,Urea,7503,1
4247,Urea,7504,1
4248,Urea,7505,1
4249,Urea,7506,1
4250,Urea,7507,1
4251,Urea,7508,1
4252,Urea,7509,1
4253,Urea,7510,1
4254,Urea,7511,1
4255,Urea,7512,1
4256,Urea,7513,1
4257,Urea,7514,1
4258,Urea,7515,1
4259,Urea,7516,1
4260,Urea,7517,1
4261,Urea,7518,1
4262,Urea,7519,1
4263,Urea,7520,1
4264,Urea,7521,1
4265,Urea,7522,1
4266,Urea,7523,1
4267,Urea,7524,1
4268,Urea,7525,1
4269,Urea,7526,1
4270,Urea,7527,1
4271,Urea,7528,1
4272,Urea,7529,1
4273,Urea,7530,1
4274,Urea,7531,1
4275,Urea,7532,1
4276,Urea,7533,1
4277,Urea,7534,1
4278,Urea,7535,1
4279,Urea,7536,1
4280,Urea,7537,1
4281,Urea,7538,1
4282,Urea,7539,1
4283,Urea,7540,1
4284,Urea,7541,1
4285,Urea,7542,1
4286,Urea,7543,1
4287,Urea,7544,1
4288,Urea,7545,1
4289,Urea,7546,1
4290,Urea,7547,1
4291,Urea,7548,1
4292,Urea,7549,1
4293,Urea,7550,1
4294,Urea,7551,1
4295,Urea,7552,1
4296,Urea,7553,1
4297,Urea,7554,1
4298,Urea,7555,1
4299,Urea,7556,1
4300,Urea,7557,1
4301,Urea,7558,1
4302,Urea,7559,1
4303,Urea,7560,1
4304,Urea,7561,1
4305,Urea,7562,1
4306,Urea,7563,1
4307,Urea,7564,1
4308,Urea,7565,1
4309,Urea,7566,1
4310,Urea,7567,1
4311,Urea,7568,1
4312,Urea,7569,1
4313,Urea,7570,1
4314,Urea,7571,1
4315,Urea,7572,1
4316,Urea,7573,1
4317,Urea,7574,1
4318,Urea,7575,1
4319,Urea,7576,1
4320,Urea,7577,1
4321,Urea,7578,1
4322,Urea,7579,1
4323,Urea,7580,1
4324,Urea,7581,1
4325,Urea,7582,1
4326,Urea,7583,1
4327,Urea,7584,1
4328,Urea,7585,1
4329,Urea,7586,1
4330,Urea,7587,1
4331,Urea,7588,1
4332,Urea,7589,1
4333,Urea,7590,1
4334,Urea,7591,1
4335,Urea,7592,1
4336,Urea,7593,1
4337,Urea,7594,1
4338,Urea,7595,1
4339,Urea,7596,1
4340,Urea,7597,1
4341,Urea,7598,1
4342,Urea,7599,1
4343,Urea,7600,1
4344,Urea,7601,1
4345,Urea,7602,1
4346,Urea,7603,1
4347,Urea,7604,1
4348,Urea,7605,1
4349,Urea,7606,1
4350,Urea,7607,1
4351,Urea,7608,1
4352,Urea,7609,1
4353,Urea,7610,1
4354,Urea,7611,1
4355,Urea,7612,1
4356,Urea,7613,1
4357,Urea,7614,1
4358,Urea,7615,1
4359,Urea,7616,1
4360,Urea,7617,1
4361,Urea,7618,1
4362,Urea,7619,1
4363,Urea,7620,1
4364,Urea,7621,1
4365,Urea,7622,1
4366,Urea,7623,1
